date,opposition,shirt,player,started,minutes
08/10/2016,South Africa,18,Charlie Faumuina,n,13
08/10/2016,South Africa,9,TJ Perenara,y,67
08/10/2016,South Africa,22,Lima Sopoaga,n,17
08/10/2016,South Africa,19,Liam Squire,n,17
08/10/2016,South Africa,8,Kieran Read,y,80
08/10/2016,South Africa,10,Beauden Barrett,y,80
08/10/2016,South Africa,7,Matt Todd,y,57
08/10/2016,South Africa,17,Wyatt Crockett,n,29
08/10/2016,South Africa,13,Anton Lienert-Brown,y,80
22/10/2016,Australia,2,Dane Coles,y,74
22/10/2016,Australia,18,Charlie Faumuina,n,28
22/10/2016,Australia,9,TJ Perenara,y,62
22/10/2016,Australia,19,Liam Squire,n,28
22/10/2016,Australia,8,Kieran Read,y,80
22/10/2016,Australia,10,Beauden Barrett,y,45
22/10/2016,Australia,7,Matt Todd,y,65
22/10/2016,Australia,17,Wyatt Crockett,n,28
22/10/2016,Australia,13,Anton Lienert-Brown,y,62
22/10/2016,Australia,12,Ryan Crotty,y,80
22/10/2016,Australia,16,Codie Taylor,n,6
22/10/2016,Australia,22,Aaron Cruden,n,35
22/10/2016,Australia,20,Ardie Savea,n,15
22/10/2016,Australia,3,Owen Franks,y,52
22/10/2016,Australia,21,Tawera Kerr-Barlow,n,18
22/10/2016,Australia,5,Samuel Whitelock,y,80
22/10/2016,Australia,4,Brodie Retallick,y,80
22/10/2016,Australia,15,Ben Smith,y,80
22/10/2016,Australia,14,Israel Dagg,y,80
22/10/2016,Australia,11,Julian Savea,y,80
22/10/2016,Australia,1,Joe Moody,y,52
22/10/2016,Australia,23,Malakai Fekitoa,n,18
22/10/2016,Australia,6,Jerome Kaino,y,52
05/11/2016,Ireland,12,Ryan Crotty,y,26
05/11/2016,Ireland,16,Codie Taylor,n,10
05/11/2016,Ireland,22,Aaron Cruden,n,24
05/11/2016,Ireland,20,Ardie Savea,n,21
05/11/2016,Ireland,3,Owen Franks,y,80
05/11/2016,Ireland,13,George Moala,y,70
05/11/2016,Ireland,15,Ben Smith,y,80
05/11/2016,Ireland,11,Julian Savea,y,80
05/11/2016,Ireland,1,Joe Moody,y,59
05/11/2016,Ireland,23,Malakai Fekitoa,n,54
05/11/2016,Ireland,14,Waisake Naholo,y,56
05/11/2016,Ireland,5,Jerome Kaino,y,45
05/11/2016,Ireland,2,Dane Coles,y,80
05/11/2016,Ireland,18,Charlie Faumuina,n,0
05/11/2016,Ireland,9,Aaron Smith,y,45
05/11/2016,Ireland,17,Ofa Tuungafasi,n,21
05/11/2016,Ireland,21,TJ Perenara,n,35
05/11/2016,Ireland,6,Liam Squire,y,80
05/11/2016,Ireland,8,Kieran Read,y,80
